X,Y,FID,OBJECTID,ID,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,COUNTY,FIPS,NAICSCODE,NAICSDESCR,LONGITUDE,LATITUDE,GEOPREC,PHONELOC,STATE_ID,FDID,LEVEL_,SPECIALTY,EMSLICENSE,FRST,PERM_ID,GNIS_ID,EMERGTEL,TELEPHONE,EMERPHONE,DIRECTIONS,EMERGTITLE,NAME,OWNER,GlobalID
-9110360.126,4451740.472,25014,24197,10509914,STATE HIGHWAY 67,NOT AVAILABLE,RAVEN,VA,24639,N/A,TAZEWELL,51185,621910,"AMBULANCE SERVICES, AIR OR GROUND",-81.8397574,37.0905834,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 964-2972,NOT AVAILABLE,"LOCATED ON THE SOUTH SIDE OF VA-67, BETWEEN VA-723 AND VA-673",NOT AVAILABLE,CHORES AND ERRANDS AMBULANCE SERVICE INCORPORATED,COMMERCIAL,155de90b-f64c-4425-8744-91c1206a82db
-9139319.164,4423924.706,25017,24200,10510028,91 TOWN AND COUNTRY DRIVE,NOT AVAILABLE,LEBANON,VA,24266,N/A,RUSSELL,51167,621910,"AMBULANCE SERVICES, AIR OR GROUND",-82.0999009,36.8910017,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 889-5877,NOT AVAILABLE,NW SIDE OF TOWN AND COUNTRY DRIVE BETWEEN 0.10 AND 0.20 MILE SW OF MAIN STREET.,NOT AVAILABLE,HIGHLANDS AMBULANCE SERVICE INCORPORATED,COMMERCIAL,428b50e0-33fb-42ff-abd8-19b057f3db27
-9008323.896,4392101.272,25019,24202,10509997,111 EAST GRAYSON STREET,NOT AVAILABLE,GALAX,VA,24333,2903,GALAX (CITY),51640,621910,"AMBULANCE SERVICES, AIR OR GROUND",-80.9231504,36.662023,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 236-3441,NOT AVAILABLE,ON THE SOUTH SIDE OF EAST GRAYSON STREET BETWEEN CARROLL STREET AND NORTH DEPOT AVENUE.,NOT AVAILABLE,GALAX - GRAYSON EMERGENCY MEDICAL SERVICES,GOVERNMENT,3363d8f5-b03f-489d-bd31-630eaaf65297
-9171663.935,4438880.979,25021,24204,10510208,109 CARICO RIDGE,NOT AVAILABLE,COEBURN,VA,24230,N/A,DICKENSON,51051,621910,"RESCUE SERVICES, MEDICAL",-82.3904589,36.99838,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 395-2231,NOT AVAILABLE,ON NE SIDE OF CARICO RIDGE LESS THEN 0.10 MILES SE OF STATE HIGHWAY 652.,NOT AVAILABLE,SANDY RIDGE VOLUNTEER RESCUE SQUAD,NOT AVAILABLE,faffdbdf-efaf-4b46-bbfa-a576afea17da
-9219777.644,4406842.44,25023,24206,10504981,UNITED STATES HIGHWAY 23 NORTH,NOT AVAILABLE,BIG STONE GAP,VA,24219,N/A,LEE,51105,922160,AMBULANCE AND FIRE SERVICE COMBINED,-82.8226717,36.768175,BLOCKFACE,NO,NOT AVAILABLE,10512,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 346-7777,NOT AVAILABLE,ON THE EAST SIDE OF US-23 LESS THEN 0.2 MILES SOUTH OF VA-611,NOT AVAILABLE,JASPER VOLUNTEER FIRE DEPARTMENT INCORPORATED,LOCAL,47ac422a-75a5-4473-8591-094adef95477
-9285304.889,4390085.917,25026,24209,10504975,DOCTOR THOMAS WALKER ROAD,NOT AVAILABLE,EWING,VA,24248,N/A,LEE,51105,922160,AMBULANCE AND FIRE SERVICE COMBINED,-83.411313,36.6474989,BLOCKFACE,NO,NOT AVAILABLE,10504,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 346-7777,NOT AVAILABLE,ON THE SW CORNER OF DOCTOR THOMAS WALKDER ROAD AND DANIEL BOONE HERITAGE HIGHWAY,NOT AVAILABLE,THOMAS WALKER VOLUNTEER FIRE DEPARTMENT 1,LOCAL,f69b6f3c-fed2-42f7-a703-9878ac055937
-9162285.569,4423883.087,25027,24210,10505148,103 DONNIE DEAN DRIVE,NOT AVAILABLE,CASTLEWOOD,VA,24224,N/A,RUSSELL,51167,922160,FIRE AND RESCUE SERVICE,-82.3062116,36.8907027,BLOCKFACE,YES,NOT AVAILABLE,16707,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 762-0242,NOT AVAILABLE,SOUTH SIDE OF DONNIE DEAN DRIVE BETWEEN CASTLEWOOD DRIVE AND INDUSTRIAL DRIVE.,NOT AVAILABLE,CASTLEWOOD FIRE AND RESCUE INCORPORATED - MAIN STATION,LOCAL,16bdec61-20aa-4e4e-966d-641a1fc5e927
-9160634.786,4467713.539,25028,24211,10504855,23544 DICKENSON HIGHWAY,NOT AVAILABLE,HAYSI,VA,24256,N/A,DICKENSON,51051,922160,AMBULANCE AND FIRE SERVICE COMBINED,-82.2913824,37.2049552,BLOCKFACE,YES,NOT AVAILABLE,5102,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 865-4728,NOT AVAILABLE,LOCATED ON THE SE CORNER OF SANDLICK ROAD AND DICKENSON HIGHWAY.,NOT AVAILABLE,HAYSI VOLUNTEER FIRE DEPARTMENT,LOCAL,8b8b9e60-f6bf-4e31-b285-662abd4a970a
-9128966.802,4496147.161,25030,24213,10504803,8608 HURLEY ROAD,NOT AVAILABLE,HURLEY,VA,24620,N/A,BUCHANAN,51027,922160,AMBULANCE AND FIRE SERVICE COMBINED,-82.0069041,37.40812,BLOCKFACE,YES,NOT AVAILABLE,2706,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 566-4193,NOT AVAILABLE,"LOCATED ON THE EAST SIDE OF VA-643, BETWEEN 0.2 AND 0.3 MILES SOUTH OF VA-649.",NOT AVAILABLE,KNOX CREEK VOLUNTEER FIRE DEPARTMENT,LOCAL,d3fa31c6-3a46-45cc-8c7a-7866ae6b6d38
-9129036.346,4468891.53,25031,24214,10504799,10491 GARDEN CREEK ROAD,NOT AVAILABLE,OAKWOOD,VA,24631,N/A,BUCHANAN,51027,922160,AMBULANCE AND FIRE SERVICE COMBINED,-82.0075288,37.2133832,BLOCKFACE,YES,NOT AVAILABLE,2702,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 498-7921,NOT AVAILABLE,"LOCATED ON THE NW SIDE OF GARDEN CREEK ROAD, BETWEEN VA-669 AND US-460.",NOT AVAILABLE,OAKWOOD VOLUNTEER FIRE DEPARTMENT INCORPORATED STATION 1,LOCAL,6e7ad096-ce5c-4573-9c55-51b124adafe0
-9008825.973,4392011.982,25032,24215,10505262,300 WEST GRAYSON STREET,NOT AVAILABLE,GALAX,VA,24333,2814,GALAX (CITY),51640,922160,AMBULANCE AND FIRE SERVICE COMBINED,-80.9276606,36.6613796,BLOCKFACE,YES,NOT AVAILABLE,64000,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 236-2528,NOT AVAILABLE,ON THE NORTH SIDE OF WEST GRAYSON STREET BETWEEN NORTH LAFAYETTE STREET AND NORTH MONROE STREET.,NOT AVAILABLE,GALAX VOLUNTEER FIRE DEPARTMENT,LOCAL,36c18a5d-28bb-4276-883d-ba7201914ba4
-9036328.669,4413916.494,25033,24216,10505244,GRAYSON TURNPIKE,NOT AVAILABLE,SPEEDWELL,VA,24374,N/A,WYTHE,51197,922160,AMBULANCE AND FIRE SERVICE COMBINED,-81.1747216,36.8190635,BLOCKFACE,YES,NOT AVAILABLE,19705,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 621-5192,NOT AVAILABLE,LOCATED ON THE NW SIDE OF GRAYSON TURNPIKE BETWEEN LONGHORN DRIVE AND CHANEY BRANCH ROAD.,NOT AVAILABLE,SPEEDWELL VOLUNTEER FIRE DEPARTMENT,OTHER,703323ff-5f2a-41e3-8a1b-4da411f1481f
-9214539.704,4420767.112,25034,24217,10505237,316 SHAWNEE AVENUE EAST,NOT AVAILABLE,BIG STONE GAP,VA,24219,2814,WISE,51195,922160,AMBULANCE AND FIRE SERVICE COMBINED,-82.7756185,36.8683125,BLOCKFACE,YES,NOT AVAILABLE,19550,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 523-0550,NOT AVAILABLE,ON THE NORTH WEST SIDE OF SHAWNEE WHERE WEST 4TH STREET SOUTH DEAD ENDS,NOT AVAILABLE,BIG STONE GAP VOLUNTEER FIRE DEPARTMENT,LOCAL,76ccc4c7-4834-49af-91d0-d9517490e219
-9072027.231,4456379.052,25035,24218,10505204,725 EAST FINCASTLE TURNPIKE,NOT AVAILABLE,TAZEWELL,VA,24651,1450,TAZEWELL,51185,922160,FIRE AND RESCUE SERVICE,-81.4954072,37.1238148,BLOCKFACE,NO,NOT AVAILABLE,18506,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 979-9599,NOT AVAILABLE,"LOCATED ON THE SE SIDE OF FINCASTLE TURNPIKE, BETWEEN GAP AVENUE AND BEN BOLT AVENUE.",NOT AVAILABLE,TAZEWELL COUNTY FIRE AND RESCUE - SUBSTATION 2,LOCAL,6e079deb-c84e-42b8-bc05-61bfde876a2e
-9014311.621,4399583.116,25036,24219,10504914,343 FIREHOUSE DRIVE,NOT AVAILABLE,FRIES,VA,24330,N/A,GRAYSON,51077,922160,FIRE AND RESCUE SERVICE,-80.9769391,36.7159185,BLOCKFACE,YES,NOT AVAILABLE,7702,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 744-2141,NOT AVAILABLE,ON THE EAST SIDE OF FIREHOUSE DRIVE BETWEEN RIVERVIEW AVENUE AND WEST MAIN STREET.,NOT AVAILABLE,FRIES VOLUNTEER FIRE AND RESCUE SQUAD,LOCAL,a1d5bbc0-f837-4236-8833-bf9ee4194fbe
-9285304.34,4390085.045,25039,24222,10510251,DOCTOR THOMAS WALKER ROAD,NOT AVAILABLE,EWING,VA,24248,N/A,LEE,51105,621910,"RESCUE SERVICES, MEDICAL",-83.4113081,36.6474926,BLOCKFACE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 346-7777,NOT AVAILABLE,ON THE SW CORNER OF DOCTOR THOMAS WALKDER ROAD AND DANIEL BOONE HERITAGE HIGHWAY,NOT AVAILABLE,THOMAS WALKER RESCUE SQUAD,NOT AVAILABLE,9615309f-cb2f-460d-9abb-6f0064ba4bfc
-9105771.738,4452551.367,25050,24233,10510183,1800 3RD STREET,NOT AVAILABLE,RICHLANDS,VA,24641,2349,TAZEWELL,51185,922160,FIRE AND RESCUE SERVICE,-81.7985393,37.0963938,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 964-2593,NOT AVAILABLE,"LOCATED ON THE SOUTH SIDE OF 3RD STREET, BETWEEN 0.1 AND 0.2 MILES EAST OF ALLEGHENY STREET.",NOT AVAILABLE,RICHLANDS FIRE AND RESCUE STATION 2,NOT AVAILABLE,837855b4-0987-44bb-b903-f07d595a5a55
-9072041.379,4456476.655,25054,24237,10573357,EAST FINCASTLE TURNPIKE,NOT AVAILABLE,TAZEWELL,VA,24651,N/A,TAZEWELL,51185,621910,"AMBULANCE SERVICES, AIR OR GROUND",-81.4955343,37.1245139,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 988-7994,NOT AVAILABLE,"LOCATED ON THE NW SIDE OF FINCASTLE TURNPIKE, BETWEEN GAP AVENUE AND BEN BOLT AVENUE.",NOT AVAILABLE,HIGHLAND AMBULANCE SERVICE,NOT AVAILABLE,b17e5f8e-da8a-48d6-a8a2-0a69b895e553
-9143398.14,4453013.758,25059,24242,10509950,4014 HELEN HENDERSON HIGHWAY,NOT AVAILABLE,DAVENPORT,VA,24239,N/A,BUCHANAN,51027,621910,"AMBULANCE SERVICES, AIR OR GROUND",-82.136543,37.0997068,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 859-2742,NOT AVAILABLE,"LOCATED ON THE WEST SIDE OF HELEN HENDERSON HIGHWAY, LESS THEN 0.1 MILES NW OF VA-600.",NOT AVAILABLE,DAVENPORT LIFESAVING CREW INCORPORATED,NOT AVAILABLE,af2f3b20-f584-4f93-9c74-6f8449ae56ea
-9160911.683,4467146.393,25060,24243,10509743,STATE HIGHWAY 80,NOT AVAILABLE,HAYSI,VA,24256,N/A,DICKENSON,51051,621910,"RESCUE SERVICES, MEDICAL",-82.2938698,37.2008973,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 865-4610,NOT AVAILABLE,LOCATED ON THE NE SIDE OF STATE HIGHWAY 80 BETWEEN 0.10-0.20 MILES SW OF STATE HIGHWAY 83.,NOT AVAILABLE,HAYSI RESCUE SQUAD,NOT AVAILABLE,60f479f1-1e54-4fa6-9aee-87e8d62fb56b
-9143261.937,4429394.902,25063,24246,10509923,5158 CLEVELAND ROAD,NOT AVAILABLE,CLEVELAND,VA,24225,N/A,RUSSELL,51167,621910,"AMBULANCE SERVICES, AIR OR GROUND",-82.1353194,36.9302924,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 889-4590,NOT AVAILABLE,SW SIDE OF CLEVELAND ROAD BETWEEN VA-645 AND NEW GARDEN ROAD.,NOT AVAILABLE,CLEVELAND LIFESAVING CREW INCORPORATED,NOT AVAILABLE,39567871-a2b9-4234-897e-951feab90024
-9137161.042,4425163.912,25064,24247,10510077,60 SOUTH CHURCH STREET,NOT AVAILABLE,LEBANON,VA,24266,N/A,RUSSELL,51167,621910,"AMBULANCE SERVICES, AIR OR GROUND",-82.0805142,36.8999043,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 889-2674,NOT AVAILABLE,WEST SIDE OF SOUTH CHURCH STREET BETWEEN DUFF STREET AND VIRGINIA STREET.,NOT AVAILABLE,LEBANON LIFE SAVING CREW,NOT AVAILABLE,78eeca66-7fa2-46b2-baed-c9260b35f933
-9193111.858,4388457.472,25065,24248,10510210,108 PARK STREET,NOT AVAILABLE,GATE CITY,VA,24251,3001,SCOTT,51169,621910,"AMBULANCE SERVICES, AIR OR GROUND",-82.5831289,36.6357612,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 386-3571,NOT AVAILABLE,NW SIDE PARK STREET BETWEEN SCOTT STREET AND WATER STREET.,NOT AVAILABLE,SCOTT COUNTY LIFE SAVING CREW INCORPORATED,NOT AVAILABLE,e9914ee6-7cd9-40dc-8930-b082cf313da3
-9161759.704,4427108.687,25066,24249,10509947,6824 DANTE ROAD,NOT AVAILABLE,CASTLEWOOD,VA,24224,N/A,RUSSELL,51167,621910,"RESCUE SERVICES, MEDICAL",-82.3014877,36.9138737,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 495-7376,NOT AVAILABLE,SE SIDE OF DANTE ROAD BETWEEN WISE STREET AND HONEY BRANCH ROAD.,NOT AVAILABLE,DANTE RESCUE SQUAD INCORPORATED STATION 1,NOT AVAILABLE,443a2dd4-48c4-4144-b31e-ae6b7c3703b4
-9074488.428,4455266.941,25069,24252,10573360,FINCASTLE TURNPIKE,NOT AVAILABLE,TAZEWELL,VA,24651,N/A,TAZEWELL,51185,621910,"AMBULANCE SERVICES, AIR OR GROUND",-81.5175165,37.1158488,BLOCKFACE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(800) 476-5433,NOT AVAILABLE,"LOCATED ON THE EAST SIDE OF FINCASTLE TURNPIKE, BETWEEN SCHOOL STREET AND CHURCH AVENUE.",NOT AVAILABLE,LIFELINE AMBULANCE SERVICE,NOT AVAILABLE,410d757e-7cf6-476f-ac05-77e8588fc42d
-9173249.785,4437059.088,25070,24253,10504857,8013 DOCTOR RALPH STANLEY HIGHWAY,NOT AVAILABLE,COEBURN,VA,24230,N/A,WISE,51195,922160,AMBULANCE AND FIRE SERVICE COMBINED,-82.4047049,36.9853078,BLOCKFACE,YES,NOT AVAILABLE,5104,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 395-2372,NOT AVAILABLE,LOCATED ON THE SE SIDE OF RALPH STANLEY HIGHWAY LESS THEN 0.10 MILES SW OF SANDY RIDGE ROAD.,NOT AVAILABLE,SANDY RIDGE VOLUNTEER FIRE DEPARTMENT,NOT AVAILABLE,3000cf47-d1a9-4bb6-9a60-441fc9b777ab
-9195592.2,4456388.592,25071,24254,10510161,8316 MAIN STREET,NOT AVAILABLE,POUND,VA,24279,5408,WISE,51195,621910,"RESCUE SERVICES, MEDICAL",-82.6054102,37.1238831,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 796-5328,NOT AVAILABLE,ON THE SOUTH SIDE OF MAIN STREET LESS THEN 0.3 MILES WEST OF VA-83,NOT AVAILABLE,POUND RESCUE SQUAD INCORPORATED,NOT AVAILABLE,405b1ea2-3967-4de2-87ab-32096123682f
-9214601.511,4420705.704,25072,24255,10509862,316 SHAWNEE AVENUE,NOT AVAILABLE,BIG STONE GAP,VA,24219,N/A,WISE,51195,621910,"RESCUE SERVICES, MEDICAL",-82.7761737,36.8678712,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 523-0251,NOT AVAILABLE,ON THE NW SIDE OF SHAWNEE AVENUE EAST LESS THEN 0.1 MILES SW OF EAST 5TH STREET NORTH,NOT AVAILABLE,BIG STONE GAP RESCUE SQUAD INCORPORATED,NOT AVAILABLE,530ef124-8096-44e5-98ad-703d9fbe9dd2
-9192424.323,4436216.005,25073,24256,10510304,307 RAILROAD AVENUE SE,NOT AVAILABLE,WISE,VA,24293,7833,WISE,51195,621910,"RESCUE SERVICES, MEDICAL",-82.5769527,36.9792579,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 328-3037,NOT AVAILABLE,ON THE NOTHEAST SIDE OF RAILROAD AVENUE BETWEEN STEVENSON STREET NE AND CHURCH STREET NE,NOT AVAILABLE,WISE RESCUE SQUAD INCORPORATED,NOT AVAILABLE,6885a804-c556-491e-a7a7-954dc18885b3
-9215523.391,4425780.068,25074,24257,10509839,505 WEST MAIN STREET,NOT AVAILABLE,APPALACHIA,VA,24216,1729,WISE,51195,621910,"RESCUE SERVICES, MEDICAL",-82.7844551,36.9043305,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 565-5710,NOT AVAILABLE,ON THE NW SIDE OF WEST MAIN STREET BETWEEN KENTUCKY AVENUE AND VIRGINA AVENUE,NOT AVAILABLE,APPALACHIA RESCUE SQUAD,NOT AVAILABLE,b7075c52-2273-48bc-bae2-4e29779a6e24
-9179701.248,4431229.406,25075,24258,10573674,118 GRAND AVENUE NE,NOT AVAILABLE,COEBURN,VA,24230,4102,WISE,51195,621910,"AMBULANCE SERVICES, AIR OR GROUND",-82.4626593,36.9434646,BLOCKFACE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 679-4375,NOT AVAILABLE,ON THE EAST SIDE OF GRAND AVENUE BETWEEN EAST FRONT STREET AND 2ND STREET NE,NOT AVAILABLE,LIFE CARE AMBULANCE SERVICE,NOT AVAILABLE,9381e102-6b85-400f-8eca-a4faf7cda220
-9066393.636,4386707.17,25077,24260,10504916,53 RUGBY ROAD,NOT AVAILABLE,MOUTH OF WILSON,VA,24363,3645,GRAYSON,51077,922160,FIRE AND RESCUE SERVICE,-81.4447997,36.6231431,BLOCKFACE,YES,NOT AVAILABLE,7706,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 579-2261,NOT AVAILABLE,ON THE EAST SIDE OF RUGBY ROAD LESS THEN 0.1 MILE SOUTH OF HIGHLANDS PARKWAY.,NOT AVAILABLE,RUGBY FIRE AND RESCUE DEPARTMENT,NOT AVAILABLE,f3e7e4f7-49c9-4b48-b9c2-f080ab72bcb5
-9047706.594,4474534.982,25078,24261,10509870,714 VIRGINIA AVENUE,NOT AVAILABLE,BLUEFIELD,VA,24605,1424,TAZEWELL,51185,621910,"RESCUE SERVICES, MEDICAL",-81.2769312,37.2537461,BLOCKFACE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 326-3763,NOT AVAILABLE,"LOCATED ON THE SOUTH SIDE OF VIRGINIA AVENUE, ABOUT 0.1 MILES EAST OF EAST STREET",NOT AVAILABLE,BLUEFIELD VIRGINIA RESCUE SQUAD,NOT AVAILABLE,1a2c1d03-11ab-4367-b61e-f53339ed617d
-9242469.883,4405515.24,25079,24262,10511867,109 EAST MORGAN AVENUE,NOT AVAILABLE,PENNINGTON GAP,VA,24277,2641,LEE,51105,621910,"AMBULANCE SERVICES, AIR OR GROUND",-83.0265196,36.7586237,BLOCKFACE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 546-4773,NOT AVAILABLE,ON THE SE CORNER OF SKAGGS HILL ROAD AND EAST MORGAN AVENUE,NOT AVAILABLE,FRIENDSHIP AMBULANCE SERVICE,NOT AVAILABLE,4310fbde-f6e8-4c41-915c-af578a5cee0f
-9242881.308,4405751.904,25080,24263,10510078,NORTH KENTUCKY STREET,NOT AVAILABLE,PENNINGTON GAP,VA,24277,N/A,LEE,51105,621910,"RESCUE SERVICES, MEDICAL",-83.0302155,36.760327,BLOCKFACE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 346-7777,NOT AVAILABLE,ON THE NE SIDE OF NORTH KENTUCKY STREET BETWEEN KENTUCKY AVENUE AND ZION STREET,NOT AVAILABLE,LEE COUNTY RESCUE SQUAD - PENNINGTON GAP UNIT,NOT AVAILABLE,6d0d96e4-1ae1-46d2-9a8e-1171bce3d13a
-9123648.592,4482569.701,25093,24276,10504805,10087 SLATE CREEK ROAD,NOT AVAILABLE,GRUNDY,VA,24614,N/A,BUCHANAN,51027,922160,AMBULANCE AND FIRE SERVICE COMBINED,-81.9591298,37.3111744,BLOCKFACE,YES,NOT AVAILABLE,2708,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 259-7944,NOT AVAILABLE,"LOCATED ON THE NORTH SIDE OF VA-83, BETWEEN VA-3130 AND VA-640.",NOT AVAILABLE,SLATE CREEK VOLUNTEER FIRE DEPARTMENT,NOT AVAILABLE,31c078fb-f0e1-4b12-a66e-1d7e2b89fcb3
-9227926.684,4420076.292,25099,24282,10510056,FIRE HALL ROAD,NOT AVAILABLE,KEOKEE,VA,24265,N/A,LEE,51105,922160,FIRE AND RESCUE SERVICE,-82.8958758,36.8633477,ONENTITY,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 346-7777,NOT AVAILABLE,ON THE NW CORNER OF FIRE HALL ROAD AND VA-606,NOT AVAILABLE,KEOKEE VOLUNTEER RESCUE SQUAD,NOT AVAILABLE,2a1e0179-85ee-43a9-9793-5dbcca9e2a46
-9030155.129,4453346.393,25101,24284,10509867,67 ORCHARD VIEW LANE,NOT AVAILABLE,BLAND,VA,24315,N/A,BLAND,51021,621910,"RESCUE SERVICES, MEDICAL",-81.1192637,37.1020901,ONENTITY,YES,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NO,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,(276) 688-4708,NOT AVAILABLE,EAST SIDE OF ORCHARD VIEW LANE LESS THEN 0.10 MILE SOUTH OF VA-1005.,NOT AVAILABLE,BLAND COUNTY VOLUNTEER RESCUE SQUAD INCORPORATED,NOT AVAILABLE,33615c92-37a8-43d4-af8c-7cdce81de5b5
