X,Y,SHELTER_ID,SHELTER_NAME,ADDRESS_1,CITY,COUNTY_PARISH,FIPS_CODE,STATE,ZIP,MAIL_ADDR_SAME_AS_PHYS_ADDR,MAILING_ADDRESS_1,MAILING_ADDRESS_2,MAILING_CITY,MAILING_COUNTY_PARISH,MAILING_STATE,MAILING_ZIP,FACILITY_USAGE_CODE,EVACUATION_CAPACITY,POST_IMPACT_CAPACITY,ADA_COMPLIANT,WHEELCHAIR_ACCESSIBLE,PET_ACCOMMODATIONS_CODE,PET_ACCOMMODATIONS_DESC,GENERATOR_ONSITE,SELF_SUFFICIENT_ELECTRICITY,LATITUDE,LONGITUDE,IN_100_YR_FLOODPLAIN,IN_500_YR_FLOODPLAIN,IN_SURGE_SLOSH_AREA,PRE_LANDFALL_SHELTER,SHELTER_CODE,ORG_ORGANIZATION_ID,ORG_ORGANIZATION_NAME,ORG_MAIN_PHONE,ORG_FAX,ORG_EMAIL,ORG_HOTLINE_PHONE,ORG_OTHER_PHONE,ORG_ADDRESS,ORG_CITY,ORG_STATE,ORG_ZIP,ORG_POC_NAME,ORG_POC_PHONE,ORG_POC_AFTER_HOURS_PHONE,ORG_POC_EMAIL,ORG_HOURS_OF_OPERATION,POPULATION_CODE,INCIDENT_ID,SHELTER_STATUS_CODE,SHELTER_OPEN_DATE,SHELTER_CLOSED_DATE,REPORTING_PERIOD,GENERAL_POPULATION,MEDICAL_NEEDS_POPULATION,OTHER_POPULATION,OTHER_POPULATION_DESCRIPTION,TOTAL_POPULATION,PET_POPULATION,INCIDENT_NUMBER,INCIDENT_NAME,INCIDENT_CODE,OBJECTID,SCORE,STATUS,MATCH_TYPE,LOC_NAME,GEOX,GEOY,FACILITY_TYPE,SUBFACILITY_CODE,DATA_SOURCE_ID
-76.26313508,36.93653424,333330,Northside Middle School,8720 Granby Street,NORFOLK,NORFOLK CITY, ,VA,23503,YES,8720 Granby Street, ,NORFOLK, ,VA,23503,POST,0,100, , , , , , ,36.93653424,-76.26313508, , , , ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,3602,100,M,A,Street,-76.26313508,36.93653424,SHELTER,GENPOPSHEL,0
-76.23656911,36.90418562,333331,Rosemont Middle School,1330 Branch Rd,NORFOLK,NORFOLK CITY, ,VA,23513,YES,1330 Branch Rd, ,NORFOLK, ,VA,23513,POST,0,100, , , , , , ,36.90418562,-76.23656911, , , , ,OTHER,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,3603,100,M,A,Street,-76.23656911,36.90418562,SHELTER,OTHER,0
-81.51922268,36.83062108,334336,W. W. Scott Center,307 South Park Street,MARION,SMYTH, ,VA,24354,NO,307 South Park Street, ,MARION, ,VA,24354,BOTH,50,50,NO,YES,NONE, ,NO,YES,36.83062108,-81.51922268,NO, ,NO,UNK,GENERAL,121633,MOUNTAIN EMPIRE CHAPTER, , , , , ,14298 LEE HIGHWAY,BRISTOL,VA,24202, , , , ,5-Aug,GENERAL,4103,CLOSED,2019/02/24 00:00:00+00,2019/02/24 00:00:00+00,OVERNIGHT,0,,,,0,,VA0913-01,"E VA 09/13 Fires: Private/Home, Indust/Com - SMYTH",UNK,3610,100,M,A,Street,-81.51922268,36.83062108,SHELTER,GENPOPSHEL,0
-80.5869672,37.1242384,346625,Love Church Inc,1300 2nd Street,RADFORD,RADFORD,,VA,24141,NO,P. O. Box 1209,,RADFORD,,VA,24141,BOTH,113,56,,,,,,,37.1242384,-80.5869672,NO,,NO,,,121742,NEW RIVER VALLEY CHAPTER,,,,,,616-A West Main Street,RADFORD,VA,24141,,,,,,,,CLOSED,,,,,,,,,,,,,13896,,,,GPS,-80.5869672,37.1242384,SHELTER,GENPOPSHEL,101
-77.60385335,37.67327683,335776,Deep Run High School,4801 Twin Hickory RD,GLENALLEN,HENRICO, ,VA,23059,YES,4801 Twin Hickory RD,Glen Allen,GLENALLEN, ,VA,23059,BOTH,664,332, , , , , , ,37.67327683,-77.60385335, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,16511,90,M,A,Street,-77.60385335,37.67327683,SHELTER,GENPOPSHEL,0
-77.33760007,37.46610001,335777,Dorey Park Recreation Center,7200 Dorey Park Drive,HENRICO,HENRICO, ,VA,23231,YES,7200 Dorey Park Drive,Richmond,HENRICO, ,VA,23231,BOTH,24,12, , , , , , ,37.46610001,-77.33760007, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,16512,84,M,A,Street,-77.33760007,37.46610001,SHELTER,GENPOPSHEL,0
-76.26997892,36.91521131,331315,Norfolk Wellness Center,7300 Newport Ave,NORFOLK,NORFOLK CITY, ,VA,23505,YES,201 E Little Creek Rd, ,NORFOLK, ,VA,23505,BOTH,150,75, , , , , , ,36.91521131,-76.26997892, , , , ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,36,CLOSED,2020/11/12 09:00:00+00,2009/11/16 00:00:00+00,OVERNIGHT,0,0,0, ,0,0,12SGC7,November Northeaster (hurricane ida),OST,16631,100,M,A,Street,-76.26997892,36.91521131,SHELTER,GENPOPSHEL,0
-76.27269,36.80065,344057,Oscar Smith Middle School,2500 Rodgers St,CHESAPEAKE,CHESAPEAKE CITY,,VA,23324,YES,,,,,,,POST,0,350,,,,,,,36.80065,-76.27269,,,,,,,,,,,,,,,,,,,,,,,,CLOSED,,,,,,,,,,,,,17107,,,,GPS,-76.27269,36.80065,SHELTER,GENPOPSHEL,101
-77.33429956,38.59076516,339539,First Mount Zion Baptist Church,16622 Dumfries Rd,DUMFRIES,Prince William,,VA,22025,,,,,,,,BOTH,0,200,UNK,UNK,NONE,,UNK,UNK,38.59076516,-77.33429956,,,,UNK,,123607,ARC in the National Capital Region-1,,,,,,8550 Arlington Blvd,Fairfax,VA,22031,,,,,,,643,CLOSED,2020/09/16 11:00:00+00,2011/10/03 00:00:00+00,OVERNIGHT,0,0,,,0,,#VA0911-01,09/08/2011 VA 09/11 Flood ,FLD,17206,,,,GPS,-77.33429956,38.59076516,SHELTER,GENPOPSHEL,100
-82.59013535,36.94782972,331694,Hotel Norton,798 Park Avenue,NORTON,NORTON CITY, ,VA,24273,YES,Park Avenue, ,NORTON, ,VA,24273,BOTH,300,300, , , , , , ,36.94782972,-82.59013535, , , , ,GENERAL,121633,MOUNTAIN EMPIRE CHAPTER, , , , , ,14298 LEE HIGHWAY,BRISTOL,VA,24202, , , , ,5-Aug,GENERAL,1807,CLOSED,2020/12/19 09:00:00+00,2009/12/26 00:00:00+00,MIDDAY,50,,,,50,,1-133 LET,Southwest VA Winter Storm,UNK,17630,100,T,A,Street,-82.59013535,36.94782972,SHELTER,GENPOPSHEL,0
-77.91559434,38.01710563,326421,LOUISA COUNTY HIGH SCHOOL,757 DAVIS HWY,MINERAL,LOUISA, ,VA,23117,NO, , , , , , ,EVAC,796,398, , , , , , ,38.01710563,-77.91559434, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL-MEDICAL-FUNCTIONAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,18088,100,M,A,Street,-77.91559434,38.01710563,SHELTER,GENPOPSHEL,0
-77.57107307,39.0922631,326366,J.L. SIMPSON MIDDLE SCHOOL,490 EVERGREEN MILL RD,LEESBURG,LOUDOUN, ,VA,20175,NO, , , , , , ,EVAC,373,140, , , , ,YES, ,39.0922631,-77.57107307, , , , ,OTHER,121556,LOUDOUN COUNTY CHAPTER, , , , , ,604 SOUTH KING STREET,LEESBURG,VA,20175, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,18114,86,M,A,Street,-77.57107307,39.0922631,SHELTER,OTHER,0
-76.24713614,36.95072554,331320,Ocean View Senior Center,600 E Ocean View Ave,NORFOLK,NORFOLK CITY, ,VA,23503,YES,600 E Ocean View Ave, ,NORFOLK, ,VA,23503,BOTH,100,50, , , , , , ,36.95072554,-76.24713614, , , , ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,590,CLOSED,2020/08/26 11:00:00+00,2011/08/28 00:00:00+00,OVERNIGHT,0,,,,35,,3594,Hurricane Irene 8/11 VA/DC,HUR,18223,100,M,A,Street,-76.24713614,36.95072554,SHELTER,GENPOPSHEL,0
-78.19058903,38.68664189,326104,RAPPAHANNOCK COUNTY HIGH SCHOOL,12576 LEE HWY,WASHINGTON,RAPPAHANNOCK, ,VA,22747,NO, , , , , , ,EVAC,400,200, , , , ,YES, ,38.68664189,-78.19058903, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL-MEDICAL-FUNCTIONAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,18319,100,M,A,Street,-78.19058903,38.68664189,SHELTER,GENPOPSHEL,0
-78.95294432,37.67443696,326091,Nelson Middle School,6925 THOMAS NELSON HWY,Arrington,Nelson, ,VA,22922,NO, , , , , , ,EVAC,352,175, , , , , , ,37.67443696,-78.95294432, , , , ,GENERAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL,,CLOSED,,,,,,,,,,,,,18365,100,M,A,Street,-78.95294432,37.67443696,SHELTER,GENPOPSHEL,0
-77.23866566,38.86554402,332147,8550,8550 Arlington Blvd.,FAIRFAX,FAIRFAX, ,VA,22031,YES,8550 Arlington Blvd., ,FAIRFAX, ,VA,22031,BOTH,25,25, , , , , , ,38.86554402,-77.23866566, , , , ,OTHER,121643,NATIONAL CAPITAL AREA, , , , , ,8550 ARLINGTON BLVD,FAIRFAX,VA,22031, , , , ,8,OTHER,93,CLOSED,2018/10/11 00:00:00+00,,OVERNIGHT,0,0,0, ,0,0,2/4/10,February Snowstorm,BLI,18408,100,M,A,Street,-77.23866566,38.86554402,SHELTER,OTHER,0
-82.77880412,36.87134238,331681,Carnes Gym,505 E 5th Street N,BIG STONE GAP,WISE, ,VA,24219,YES,505 E 5th Street N, ,BIG STONE GAP, ,VA,24219,BOTH,50,50, , , , , , ,36.87134238,-82.77880412, , , , ,GENERAL,121633,MOUNTAIN EMPIRE CHAPTER, , , , , ,14298 LEE HIGHWAY,BRISTOL,VA,24202, , , , ,5-Aug,GENERAL,1807,CLOSED,2020/02/06 00:00:00+00,,OVERNIGHT,0,,,,0,,1-133 LET,Southwest VA Winter Storm,UNK,18494,100,M,A,Street,-82.77880412,36.87134238,SHELTER,GENPOPSHEL,0
-77.79658706,38.73472864,331562,Cm Bradley Elementary School,674 Hastings Lane,WARRENTON,FAUQUIER, ,VA,20186,YES,674 Hastings Lane, ,WARRENTON, ,VA,20186,BOTH,259,129, ,YES, , ,NO,NO,38.73472864,-77.79658706,NO, ,NO, ,GENERAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,18596,100,M,A,Street,-77.79658706,38.73472864,SHELTER,GENPOPSHEL,0
-77.31823767,37.53577049,326362,I.b.e.w International Brotherhood Of Electrical Workers,1400 E NINE MILE RD,HENRICO,HENRICO, ,VA,23075,NO, , , , , , ,BOTH,104,52, , , , , , ,37.53577049,-77.31823767,YES, , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,18818,84,M,A,Street,-77.31823767,37.53577049,SHELTER,GENPOPSHEL,0
-76.1621682,36.82720366,326049,Emmanuel Episcopal Church,5181 Singleton Way,VIRGINIA BEACH,VIRGINIA BEACH CITY, ,VA,23462,YES, , , , , , ,POST,0,50, , , , ,NO,NO,36.82720366,-76.1621682,YES, ,YES, ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,978,CLOSED,2020/09/03 08:00:00+00,2011/08/28 00:00:00+00,OVERNIGHT,0,,,,0,,76312,Hurricane Irene 8/11 VA/DC,UNK,18825,100,M,A,Street,-76.1621682,36.82720366,SHELTER,GENPOPSHEL,0
-77.1500015,37.5325779,326505,Providence United Methodist Church,4001 NEW KENT HWY,QUINTON,NEW KENT, ,VA,23141,NO, , , , , , ,BOTH,134,67, , , , , , ,37.5325779,-77.1500015,YES, , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,18853,100,M,A,Street,-77.1500015,37.5325779,SHELTER,GENPOPSHEL,0
-76.29108601,36.87557819,331317,Park Place Recreation Center,606 W 29th St,NORFOLK,NORFOLK CITY, ,VA,23517,YES,606 W 29th St, ,NORFOLK, ,VA,23517,POST,0,100, , , , , , ,36.87557819,-76.29108601, , , , ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,0,CLOSED,2020/11/12 09:00:00+00,, ,0,0,0, ,0,0, , , ,18870,81,M,A,Street,-76.29108601,36.87557819,SHELTER,GENPOPSHEL,0
-77.1640669,38.25770125,326384,KING GEORGE ELEMENTARY SCHOOL,10381 RIDGE RD,King George,King George, ,VA,22485,NO, , , , , , ,EVAC,500,250, , , , ,YES, ,38.25770125,-77.1640669, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,,CLOSED,,,,,,,,,,,,,18878,100,M,A,Street,-77.1640669,38.25770125,SHELTER,OTHER,0
-77.475655,37.61660156,326399,DELEAT Lakeside United Methodist Church,2333 Hilliard Rd,RICHMOND,HENRICO, ,VA,23228,NO, , , , , , ,BOTH,415,208, , , , , , ,37.61660156,-77.475655, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,18898,100,M,A,Street,-77.475655,37.61660156,SHELTER,GENPOPSHEL,0
-77.98691058,39.15030534,332138,Johnson-williams Middle School,200 Swan Ave,BERRYVILLE,CLARKE, ,VA,22611,YES,200 Swan Ave, ,BERRYVILLE, ,VA,22611,EVAC,100,0, , , , , , ,39.15030534,-77.98691058, , , , ,GENERAL,121960,WINCHESTER-FREDERICK, , , , , ,561 FORTRESS,WINCHESTER,VA,22603, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,18919,100,M,A,Street,-77.98691058,39.15030534,SHELTER,GENPOPSHEL,0
-78.82263255,38.26120861,326331,GROTTOES FIRE DEPARTMENT,109 3RD ST,GROTTOES,ROCKINGHAM, ,VA,24441,NO, , , , , , ,EVAC,150,75, , , , , , ,38.26120861,-78.82263255, , , , ,OTHER,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,18968,100,M,A,Street,-78.82263255,38.26120861,SHELTER,OTHER,0
-76.67613073,37.26579402,326430,Magruder Elementary School,700 PENNIMAN RD,WILLIAMSBURG,James City, ,VA,23185,YES, , , , , , ,EVAC,665,665, , , , , , ,37.26579402,-76.67613073, , , , ,GENERAL,121972,YORK-POQUOSON CHAPTER, , , , , ,6912 George Washington Hwy.,Yorktown,VA,23692, , , , , ,GENERAL,,CLOSED,,,,,,,,,,,,,19003,100,M,A,Street,-76.67613073,37.26579402,SHELTER,GENPOPSHEL,0
-80.20124826,37.23085536,326276,ELLISTON-LAFAYETTE ELEMENTARY SCHOOL,9812 ROANOKE RD,ELLISTON,MONTGOMERY, ,VA,24087,NO, , , , , , ,EVAC,400,200, , , , , , ,37.23085536,-80.20124826, , , , ,GENERAL,121627,MONTGOMERY FLOYD CHAPTER, , , , , ,712 N MAIN ST,BLACKSBURG,VA,24060, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19046,100,M,A,Street,-80.20124826,37.23085536,SHELTER,GENPOPSHEL,0
-76.5847866,36.83397555,326475,Oakland Elementary School,5505 GOODWIN BLVD,Suffolk,Suffolk City, ,VA,23434,NO, , , , , , ,EVAC,300,150, , , , ,YES, ,36.83397555,-76.5847866, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121864,SUFFOLK VIRGINIA, , , , , ,109 1/2 CLAY ST,SUFFOLK,VA,23439, , , , ,5-Aug,GENERAL-MEDICAL-FUNCTIONAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19052,95,M,A,Street,-76.5847866,36.83397555,SHELTER,GENPOPSHEL,0
-78.87847146,38.44339326,326342,HARRISONBURG HIGH SCHOOL,395 S HIGH ST,HARRISONBURG,HARRISONBURG CITY, ,VA,22801,NO, , , , , , ,EVAC,960,480, , , , , , ,38.44339326,-78.87847146, , , , ,OTHER,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19223,100,M,A,Street,-78.87847146,38.44339326,SHELTER,OTHER,0
-77.39961732,38.99885951,326579,SULLY ELEMENTARY SCHOOL,300 CIRCLE DR,STERLING,LOUDOUN, ,VA,20163,NO, , , , , , ,EVAC,300,150, , , , , , ,38.99885951,-77.39961732, , , , ,OTHER,121556,LOUDOUN COUNTY CHAPTER, , , , , ,604 SOUTH KING STREET,LEESBURG,VA,20175, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19241,81,M,A,Street,-77.39961732,38.99885951,SHELTER,OTHER,0
-77.55445359,38.23594665,326246,COURTHOUSE ROAD ELEMENTARY SCHOOL,9911 COURTHOUSE RD,SPOTSYLVANIA,SPOTSYLVANIA, ,VA,22553,NO, , , , , , ,EVAC,700,350, , , , , , ,38.23594665,-77.55445359, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19343,100,M,A,Street,-77.55445359,38.23594665,SHELTER,OTHER,0
-77.50126769,37.48409545,326509,Ramsey Memorial United Methodist Church,5900 HULL ST RD,RICHMOND,RICHMOND CITY, ,VA,23224,NO, , , , , , ,BOTH,368,184, ,YES, , , , ,37.48409545,-77.50126769, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,2017/09/11 00:00:00+00,, ,0,0,0, ,0,0, , , ,19395,86,M,A,Street,-77.50126769,37.48409545,SHELTER,GENPOPSHEL,0
-82.59176313,36.96795655,331678,Wise Fire Department,307 Norton Road,WISE,WISE, ,VA,24293,YES,307 Norton Road, ,WISE, ,VA,24293,BOTH,50,50, , , , , , ,36.96795655,-82.59176313, , , , ,GENERAL,121633,MOUNTAIN EMPIRE CHAPTER, , , , , ,14298 LEE HIGHWAY,BRISTOL,VA,24202, , , , ,5-Aug,GENERAL,1807,CLOSED,2020/12/19 09:00:00+00,2009/12/26 00:00:00+00,OVERNIGHT,30,,,,30,,1-133 LET,Southwest VA Winter Storm,UNK,19420,100,M,A,Street,-82.59176313,36.96795655,SHELTER,GENPOPSHEL,0
-76.74850817,37.95071768,326510,RAPPAHANNOCK HIGH SCHOOL,6914 RICHMOND RD,WARSAW,RICHMOND, ,VA,22572,NO, , , , , , ,EVAC,744,372, , , , , , ,37.95071768,-76.74850817, , , , ,OTHER,121755,RIVER COUNTIES, , , , , ,39 HARRIS ROAD,KILMARNOCK,VA,22482, , , , ,5-Aug,OTHER,0,CLOSED,2020/08/27 11:00:00+00,, ,0,0,0, ,0,0, , , ,19462,100,M,A,Street,-76.74850817,37.95071768,SHELTER,OTHER,0
-82.60322948,37.12328745,331682,Town of Pound,8422 N. River Road,POUND,WISE, ,VA,24279,NO, , , , , , ,BOTH,30,30, , , , , , ,37.12328745,-82.60322948, , , , ,GENERAL,121633,MOUNTAIN EMPIRE CHAPTER, , , , , ,14298 LEE HIGHWAY,BRISTOL,VA,24202, , , , ,5-Aug,GENERAL,1807,CLOSED,2020/12/19 09:00:00+00,2009/12/23 00:00:00+00,OVERNIGHT,0,,,,0,,1-133 LET,Southwest VA Winter Storm,UNK,19506,100,M,A,Street,-82.60322948,37.12328745,SHELTER,GENPOPSHEL,0
-77.73891354,38.12480843,326415,LIVINGSTON ELEMENTARY SCHOOL,6057 COURTHOUSE RD,SPOTSYLVANIA,SPOTSYLVANIA, ,VA,22553,NO, , , , , , ,EVAC,350,200, , , , , , ,38.12480843,-77.73891354, , , , ,OTHER,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19509,100,M,A,Street,-77.73891354,38.12480843,SHELTER,OTHER,0
-77.19148722,37.51231617,326381,Kentwood Heights Baptist Church,2607 NEW KENT HWY,QUINTON,NEW KENT, ,VA,23141,NO, , , , , , ,BOTH,172,86, , , , , , ,37.51231617,-77.19148722,YES, , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19738,100,M,A,Street,-77.19148722,37.51231617,SHELTER,GENPOPSHEL,0
-77.41539143,38.00249165,326215,CAROLINE HIGH SCHOOL,19155 ROGERS CLARK BLVD,MILFORD,CAROLINE, ,VA,22514,NO, , , , , , ,EVAC,1040,520, , , , , , ,38.00249165,-77.41539143, , , , ,GENERAL,121743,RAPPAHONNOCK AREA CHAPTER, , , , , ,11047 PIERSON DR,FREDERICKSBURG,VA,22408, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19791,100,M,A,Street,-77.41539143,38.00249165,SHELTER,GENPOPSHEL,0
-76.54823815,37.1250771,326044,DENBIGH HIGH SCHOOL,259 DENBIGH BLVD,NEWPORT NEWS,NEWPORT NEWS CITY, ,VA,23608,NO, , , , , , ,EVAC,940,470, , , , , , ,37.1250771,-76.54823815, , , , ,GENERAL,121463,HAMPTON ROADS CHAPTER, , , , , ,4905 W MERCURY RD,NEWPORT NEWS,VA,23605, , , , ,5-Aug,GENERAL,590,CLOSED,2020/08/27 11:00:00+00,2011/08/28 00:00:00+00,OVERNIGHT,113,,,,,,3594,Hurricane Irene 8/11 VA/DC,HUR,19943,100,M,A,Street,-76.54823815,37.1250771,SHELTER,GENPOPSHEL,0
-77.68118605,39.13606908,326339,Harmony Intermediate School,38174 West Colonial Highway,HAMILTON,LOUDOUN, ,VA,20158,YES, , , , , , ,BOTH,590,295, , , , ,YES,NO,39.13606908,-77.68118605,NO, , , ,GENERAL,121556,LOUDOUN COUNTY CHAPTER, , , , , ,604 SOUTH KING STREET,LEESBURG,VA,20175, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19946,100,M,A,Street,-77.68118605,39.13606908,SHELTER,GENPOPSHEL,0
-79.27531529,36.6653167,330597,Dan River Middle School,5875 Kentuck Rd,RINGGOLD,PITTSYLVANIA, ,VA,24586,YES,5875 Kentuck Rd, ,RINGGOLD, ,VA,24586,BOTH,90,45, , , , , , ,36.6653167,-79.27531529, , ,NO, ,GENERAL,121758,ROANOKE VALLEY CHAPTER, , , , , ,"352 CHURCH AVENUE, S. W.",ROANOKE,VA,24016, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,19991,100,M,A,Street,-79.27531529,36.6653167,SHELTER,GENPOPSHEL,0
-80.44135825,37.06438186,326162,Auburn Middle School,4163 RINER RD,RINER,MONTGOMERY, ,VA,24149,NO, , , , , , ,EVAC,650,325, , , , , , ,37.06438186,-80.44135825, , , , ,GENERAL,121627,MONTGOMERY FLOYD CHAPTER, , , , , ,712 N MAIN ST,BLACKSBURG,VA,24060, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,20231,100,M,A,Street,-80.44135825,37.06438186,SHELTER,GENPOPSHEL,0
-77.81720851,38.87141659,331996,W.G. Coleman Elementary School,4096 Zulla Rd.,THE PLAINS,FAUQUIER, ,VA,20198,YES,4096 Zulla Rd., ,THE PLAINS, ,VA,20198,BOTH,196,98, ,YES, , ,NO,NO,38.87141659,-77.81720851,NO, ,NO, ,GENERAL,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,20403,100,M,A,Street,-77.81720851,38.87141659,SHELTER,GENPOPSHEL,0
-76.18373394,36.78717483,326119,Tallwood High School,1668 KEMPSVILLE RD,VIRGINIA BEACH,VIRGINIA BEACH CITY, ,VA,23464,YES, , , , , , ,POST,0,825, ,YES, , ,YES, ,36.78717483,-76.18373394, , , , ,GENERAL,121825,SOUTHEASTERN VIRGINIA, , , , , ,611 W. Brambleton Ave,NORFOLK,VA,23510, , , , , ,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,20469,100,M,A,Street,-76.18373394,36.78717483,SHELTER,GENPOPSHEL,0
-78.50268975,38.57797681,326570,Stanley Elementary School,306 AYLOR GRUBBS AVE,STANLEY,PAGE, ,VA,22851,NO, , , , , , ,EVAC,420,210, , , , , , ,38.57797681,-78.50268975, , , , ,OTHER,121280,CENTRAL VIRGINIA CHAPTER, , , , , ,1105 ROSE HILL DR,CHARLOTTESVILLE,VA,22903, , , , ,5-Aug,OTHER,0,CLOSED,,, ,0,0,0, ,0,0, , , ,20495,100,M,A,Street,-78.50268975,38.57797681,SHELTER,GENPOPSHEL,0
-77.39309724,37.65425617,326463,New Hanover Presbyterian Church,10058 CHAMBERLAYNE RD,MECHANICSVILLE,HANOVER, ,VA,23116,NO, , , , , , ,BOTH,580,290, , , , , , ,37.65425617,-77.39309724, , , , ,GENERAL,121445,GREATER RICHMOND CHAPTER, , , , , ,420 EAST CARY ST,RICHMOND,VA,23219, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,20551,100,T,A,Street,-77.39309724,37.65425617,SHELTER,GENPOPSHEL,0
